action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,metadata_qc_flag,comments,quality_log,no2_no3_units,row_flag,quality_level
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5771,M,50.0307,-125.0992,50.02952461,-125.0998225,,5,5.8786302,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-19 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,14.5676497,,,,,,,1.435228636,41.30194745,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5772,M,50.0307,-125.0992,50.02952461,-125.0998225,,10,,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,14.78670263,,,,,,,1.414072889,41.61298427,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,2,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5773,M,50.0307,-125.0992,50.02952461,-125.0998225,,10,,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,14.69540838,,,,,,,1.41579313,41.58853232,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,3,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5774,M,50.0307,-125.0992,50.02952461,-125.0998225,,10,,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-19 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,14.78111981,,,,,,,1.431313729,41.39132654,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5775,M,50.0307,-125.0992,50.02952461,-125.0998225,,20,20.6574094,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,21.73968186,,,,,,,1.989726605,48.66186142,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5776,M,50.0307,-125.0992,50.02952461,-125.0998225,,30,30.3113388,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,26.94049619,,,,,,,2.415614548,54.71682036,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5777,M,50.0307,-125.0992,50.02952461,-125.0998225,,40,39.7665359,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-19 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.51446766,,,,,,,2.513706568,55.92292626,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5778,M,50.0307,-125.0992,50.02952461,-125.0998225,,50,,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.53640233,,,,,,,2.538709158,56.56420212,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,2,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5779,M,50.0307,-125.0992,50.02952461,-125.0998225,,50,,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-19 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,29.32197949,,,,,,,2.566403467,56.2421031,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,3,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5780,M,50.0307,-125.0992,50.02952461,-125.0998225,,50,,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.47982409,,,,,,,2.528161319,56.50789223,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5781,M,50.0307,-125.0992,50.02952461,-125.0998225,,75,73.2593618,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,30.4195859,,,,,,,2.65318636,57.15010603,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637866,1,,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5782,M,50.0307,-125.0992,50.02952461,-125.0998225,,100,96.8229248,,0.45nm,13,,2019-10-09 10:25:50,2019-10-09 11:01:38,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,30.79425836,,,,,,,2.687652917,55.48729776,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637867,1,,2019-10-09,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5783,M,50.0307,-125.0992,50.02946464,-125.1011081,,150,,,0.45nm,13,,2019-10-09 11:34:21,2019-10-09 13:09:40,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,29.36952777,,,,,,,2.640238272,57.16416019,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637867,1,,2019-10-09,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5784,M,50.0307,-125.0992,50.02946464,-125.1011081,,200,192.7329083,,0.45nm,13,,2019-10-09 11:34:21,2019-10-09 13:09:40,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.74694172,,,,,,,2.638711449,59.30753043,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637867,2,,2019-10-09,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5785,M,50.0307,-125.0992,50.02946464,-125.1011081,,200,192.7329083,,0.45nm,13,,2019-10-09 11:34:21,2019-10-09 13:09:40,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.61742399,,,,,,,2.627136933,59.50663586,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637867,3,,2019-10-09,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5786,M,50.0307,-125.0992,50.02946464,-125.1011081,,200,192.7329083,,0.45nm,13,,2019-10-09 11:34:21,2019-10-09 13:09:40,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.92513977,,,,,,,2.635032848,59.57786996,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1637867,1,,2019-10-09,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5787,M,50.0307,-125.0992,50.02946464,-125.1011081,,260,249.9136662,,0.45nm,13,,2019-10-09 11:34:21,2019-10-09 13:09:40,2019-11-18 00:00:00,"carolyn.prentice,carrie.weekes,chris.osullivan",,28.52655202,,,,,,,2.635557734,61.44480942,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5623,M,50.0307,-125.0992,50.03144353,-125.1020351,,0,,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,16.74273427,,,,,,,1.617700493,43.60686392,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5624,M,50.0307,-125.0992,50.03144353,-125.1020351,,5,6.174368,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,18.49106343,,,,,,,1.744339318,45.18760384,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5788,M,50.0307,-125.0992,50.03144353,-125.1020351,,10,10.8627858,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,18.73701107,,,,,,,1.771068017,45.41378989,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,2,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5867,M,50.0307,-125.0992,50.03144353,-125.1020351,,10,10.8627858,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,18.8124208,,,,,,,1.764289801,45.42879778,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,3,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5868,M,50.0307,-125.0992,50.03144353,-125.1020351,,10,10.8627858,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,18.87922308,,,,,,,1.783537497,45.15289586,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5789,M,50.0307,-125.0992,50.03144353,-125.1020351,,20,,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,20.07783203,,,,,,,1.859208169,46.39414088,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5790,M,50.0307,-125.0992,50.03144353,-125.1020351,,30,29.4238158,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,21.21659158,,,,,,,1.972839389,47.59286166,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5791,M,50.0307,-125.0992,50.03144353,-125.1020351,,50,49.115546,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,22.883621,,,,,,,2.056474706,49.94486387,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,2,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5869,M,50.0307,-125.0992,50.03144353,-125.1020351,,50,49.115546,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,22.75985525,,,,,,,2.081885972,49.61694763,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,3,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5870,M,50.0307,-125.0992,50.03144353,-125.1020351,,50,49.115546,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,22.81538567,,,,,,,2.084722621,49.08246554,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5792,M,50.0307,-125.0992,50.03144353,-125.1020351,,100,96.6429463,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,30.67619046,,,,,,,2.764870298,55.76479609,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,1,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5871,M,50.0307,-125.0992,50.03144353,-125.1020351,,260,246.6792699,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-22 00:00:00,"bryn.fedje,eva.jordison",,28.33735099,,,,,,,2.701051059,60.84929191,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,2,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5872,M,50.0307,-125.0992,50.03144353,-125.1020351,,260,246.6792699,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,28.62218039,,,,,,,2.673518249,61.50660684,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1646498,3,,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5873,M,50.0307,-125.0992,50.03144353,-125.1020351,,260,246.6792699,,0.45nm,13,,2019-10-18 09:46:19,2019-10-18 13:48:16,2019-11-18 00:00:00,"bryn.fedje,eva.jordison",,28.65900417,,,,,,,2.673584504,61.55853777,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata qcd by cm2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5900,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,21.26477547,,,,,,,1.937001918,47.80452117,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5901,M,50.0307,-125.0992,,,,5,5.892631,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,21.1975034,,,,,,,1.917803964,47.64259926,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5902,M,50.0307,-125.0992,,,,10,10.3709631,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,21.87846509,,,,,,,1.998689628,48.41698582,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,2,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5903,M,50.0307,-125.0992,,,,10,10.3709631,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,21.85593974,,,,,,,1.991751066,48.48138377,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,3,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5904,M,50.0307,-125.0992,,,,10,10.3709631,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,21.85230177,,,,,,,1.99301535,48.42307775,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5905,M,50.0307,-125.0992,,,,20,19.6404543,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,24.56627774,,,,,,,2.261881798,52.02178459,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5906,M,50.0307,-125.0992,,,,30,30.2497875,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,25.90932852,,,,,,,2.369403176,54.09179361,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5907,M,50.0307,-125.0992,,,,40,39.6536557,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,28.61672465,,,,,,,2.590371867,57.38475506,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5908,M,50.0307,-125.0992,,,,50,49.1720922,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,28.86880966,,,,,,,2.629480021,57.04996383,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,2,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5909,M,50.0307,-125.0992,,,,50,49.1720922,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-21 00:00:00,"bryn.fedje,carolyn.prentice",,28.86190724,,,,,,,2.615088139,57.0603041,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,3,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5910,M,50.0307,-125.0992,,,,50,49.1720922,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,28.87831016,,,,,,,2.510558038,57.11559077,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5911,M,50.0307,-125.0992,,,,75,73.1051029,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,29.58135405,,,,,,,2.52875851,54.96321962,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638364,1,,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QNUT5912,M,50.0307,-125.0992,,,,100,95.5798411,,0.45nm,13,,2019-10-30 10:06:09,2019-10-30 10:29:35,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,30.64156774,,,,,,,2.640473024,56.51473489,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638365,1,,2019-10-30,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5913,M,50.0307,-125.0992,,,,150,145.5369949,,0.45nm,13,,2019-10-30 10:56:42,2019-10-30 11:22:03,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,29.58011798,,,,,,,2.586280489,56.41672805,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638365,1,,2019-10-30,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5914,M,50.0307,-125.0992,,,,200,192.7311204,,0.45nm,13,,2019-10-30 10:56:42,2019-10-30 11:22:03,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,29.29237942,,,,,,,2.598452698,57.60554383,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638365,2,,2019-10-30,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5915,M,50.0307,-125.0992,,,,200,192.7311204,,0.45nm,13,,2019-10-30 10:56:42,2019-10-30 11:22:03,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,29.31086912,,,,,,,2.59474663,57.49698735,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638365,3,,2019-10-30,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5916,M,50.0307,-125.0992,,,,200,192.7311204,,0.45nm,13,,2019-10-30 10:56:42,2019-10-30 11:22:03,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,29.29229324,,,,,,,2.600886622,57.42404822,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638365,1,,2019-10-30,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT5917,M,50.0307,-125.0992,,,,260,247.1805642,,0.45nm,13,,2019-10-30 10:56:42,2019-10-30 11:22:03,2019-11-20 00:00:00,"bryn.fedje,carolyn.prentice",,29.14543702,,,,,,,2.611050303,59.15526178,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient Sample metadata QC'd by CO",uM,Results,Technicianmr
,1638412,1,,2019-11-05,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5920,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,2019-11-05 10:35:29,2019-11-05 11:07:17,2019-11-18 00:00:00,"carolyn.prentice,eva.jordison",,18.14666602,,,,,,,1.693315316,44.47929053,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient sample metadata QC'd by EM.",uM,Results,Technicianmr
,1638412,1,,2019-11-05,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5921,M,50.0307,-125.0992,,,,5,6.0072396,,0.45nm,13,,2019-11-05 10:35:29,2019-11-05 11:07:17,2019-11-18 00:00:00,"carolyn.prentice,eva.jordison",,18.321426,,,,,,,1.65522564,44.8708857,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient sample metadata QC'd by EM.",uM,Results,Technicianmr
,1638412,1,,2019-11-05,QUADRA,HAKAI,QOMA5,1,QU39,,QNUT5922,M,50.0307,-125.0992,,,,10,10.129833,,0.45nm,13,,2019-11-05 10:35:29,2019-11-05 11:07:17,2019-11-18 00:00:00,"carolyn.prentice,eva.jordison",,18.62671506,,,,,,,1.719862337,45.72276022,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by EJ2: Nutrient sample metadata QC'd by EM.",uM,Results,Technicianmr
